Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
Stop Position
2009-03-31 오후 8:55:36,-0.01120094,0.01443454,-0.01021308,0.0151496,-0.105671,0.1361772,-0.09635133,0.142923,135,7,697,0,72.7562,0.01827066,0.1723675
2009-03-31 오후 8:55:36,-0.01097872,0.01414817,-0.01001045,0.01484905,-0.1062267,0.1368934,-0.09685809,0.1436747,136,7,697,0,66.83657,0.01790819,0.1732741
2009-03-31 오후 8:55:36,-0.01076453,0.01387215,-0.009815156,0.01455935,-0.1067732,0.1375976,-0.09735633,0.1444138,137,7,697,0,60.0862,0.01755881,0.1741654
2009-03-31 오후 8:55:36,-0.01062262,0.01368926,-0.009685759,0.01436741,-0.10731,0.1382894,-0.09784583,0.1451399,138,7,697,0,40.72026,0.01732732,0.1750411
Stop Position
2009-03-31 오후 8:55:39,-0.009591632,0.01252803,-0.008806446,0.01308749,-0.1073055,0.1382843,-0.09784202,0.1451343,1,1,1735,0,37.4142,-0.001552861,-6.735325E-06
2009-03-31 오후 8:55:39,-0.008391059,0.01117579,-0.007782493,0.01159704,-0.1072852,0.1382615,-0.09782469,0.1451091,2,1,1696,0,50.41399,-0.003361155,-3.734231E-05
2009-03-31 오후 8:55:39,-0.007299197,0.009945999,-0.006851259,0.01024154,-0.1072334,0.138203,-0.09778045,0.1450447,3,1,1696,0,58.73374,-0.00500571,-0.0001154542
2009-03-31 오후 8:55:39,-0.006037747,0.008525191,-0.005775385,0.008675515,-0.1071359,0.1380933,-0.09769733,0.1449237,4,1,1682,0,68.10444,-0.006905697,-0.0002622455
2009-03-31 오후 8:55:39,-0.004458862,0.006746846,-0.004428774,0.006715405,-0.1069839,0.137922,-0.09756768,0.144735,5,1,1609,0,80.44796,-0.009283803,-0.0004912019
2009-03-31 오후 8:55:39,-0.003075656,0.0051889,-0.003249056,0.004998222,-0.1067709,0.1376821,-0.097386,0.1444705,6,1,1609,0,88.24955,-0.01136718,-0.0008120537
2009-03-31 오후 8:55:39,-0.002127292,0.00412073,-0.002440209,0.003820874,-0.1064923,0.1373683,-0.0971484,0.1441247,7,1,1609,0,91.23049,-0.0127956,-0.00123167
